agency_cd,site_no,Date,Flow,Flow_cd,Turb,Turb_cd,80154,80154_cd,80155,80155_cd
USGS,01589035,2016-08-01,243,A,44.4,A,42.8,A,28.9,A
USGS,01589035,2016-08-02,229,A,19.8,A,23.6,A,15.9,A
USGS,01589035,2016-08-03,315,A,44.2,A,50.9,A,51.8,A
USGS,01589035,2016-08-04,234,A,53.9,A,50.4,A,35.6,A
USGS,01589035,2016-08-09,81.7,A,1.4,A,1.5,A,0.32,A
USGS,01589035,2016-08-10,80.4,A,2.3,A,2,A,0.43,A
USGS,01589035,2016-08-11,77.6,A,1.9,A,2,A,0.42,A
USGS,01589035,2016-08-12,74.1,A,2.3,A,2.6,A,0.51,A
USGS,01589035,2016-08-13,71.5,A,1.7,A,1.4,A,0.28,A
USGS,01589035,2016-08-14,73,A,4.2,A,2.7,A,0.6,A
USGS,01589035,2016-08-15,110,A,9.8,A,9.5,A,4.49,A
USGS,01589035,2016-08-16,216,A,26.5,A,28.6,A,20.3,A
USGS,01589035,2016-08-17,161,A,35.8,A,41.5,A,84.4,A
USGS,01589035,2016-08-18,329,A,134,A,137,A,194,A
USGS,01589035,2016-08-19,115,A,12.4,A,11.8,A,3.84,A
USGS,01589035,2016-08-20,87.6,A,10.5,A,9,A,2.13,A
USGS,01589035,2016-08-21,123,A,45.8,A,32.3,A,16.2,A
USGS,01589035,2016-08-22,92.7,A,15.5,A,13.2,A,3.38,A
USGS,01589035,2016-08-23,75.9,A,8.9,A,8.2,A,1.69,A
USGS,01589035,2016-08-24,69.8,A,6.6,A,5.7,A,1.08,A
USGS,01589035,2016-08-25,67.5,A,5.5,A,5,A,0.9,A
USGS,01589035,2016-08-26,66.2,A,4.6,A,4.2,A,0.76,A
USGS,01589035,2016-08-27,63.8,A,5.8,A,3.4,A,0.58,A
USGS,01589035,2016-08-28,60.6,A,5.2,A,2.4,A,0.4,A
USGS,01589035,2016-08-29,58.8,A,3.8,A,2.6,A,0.42,A
USGS,01589035,2016-08-30,56.6,A,3.4,A,4.2,A,0.64,A
USGS,01589035,2016-08-31,54.8,A,2.9,A,8.6,A,1.27,A
USGS,01589035,2016-09-01,332,A,121,A,132,A,182,A
USGS,01589035,2016-09-02,110,A,19.9,A,14.7,A,4.73,A
USGS,01589035,2016-09-03,72.1,A,7.4,A,6.3,A,1.23,A
USGS,01589035,2016-09-04,64.2,A,5,A,3.5,A,0.6,A
USGS,01589035,2016-09-05,60.9,A,5.1,A,2.7,A,0.44,A
USGS,01589035,2016-09-06,58.6,A,3.3,A,2.4,A,0.38,A
USGS,01589035,2016-09-07,56.5,A,2.8,A,2.1,A,0.32,A
USGS,01589035,2016-09-08,65.1,A,3.6,A,2.3,A,0.4,A
USGS,01589035,2016-09-09,67.3,A,3.2,A,2.6,A,0.47,A
USGS,01589035,2016-09-10,57.3,A,3.6,A,2.9,A,0.45,A
USGS,01589035,2016-09-11,54,A,3.6,A,2.8,A,0.4,A
USGS,01589035,2016-09-12,50.5,A,2.7,A,2.5,A,0.34,A
USGS,01589035,2016-09-13,49.3,A,2.4,A,2.2,A,0.29,A
USGS,01589035,2016-09-14,49.2,A,2.3,A,1.9,A,0.25,A
USGS,01589035,2016-09-15,48.3,A,2.2,A,1.4,A,0.19,A
USGS,01589035,2016-09-16,47.4,A,2,A,1.1,A,0.14,A
USGS,01589035,2016-09-17,46.9,A,2.2,A,1.4,A,0.18,A
USGS,01589035,2016-09-18,47.5,A,2.1,A,1.8,A,0.22,A
USGS,01589035,2016-09-19,50.5,A,2.3,A,2,A,0.27,A
USGS,01589035,2016-09-20,59.3,A,2.2,A,2,A,0.32,A
USGS,01589035,2016-09-21,55.2,A,1.9,A,2,A,0.29,A
USGS,01589035,2016-09-22,51.3,A,2,A,1.5,A,0.21,A
USGS,01589035,2016-09-23,49,A,2,A,1,A,0.14,A
USGS,01589035,2016-09-24,47.1,A,2,A,1,A,0.13,A
USGS,01589035,2016-09-25,45.9,A,1.9,A,1,A,0.12,A
USGS,01589035,2016-09-26,46.2,A,1.7,A,1,A,0.12,A
USGS,01589035,2016-09-27,52.7,A,1.9,A,1,A,0.14,A
USGS,01589035,2016-09-28,59.4,A,2.7,A,1.8,A,0.31,A
USGS,01589035,2016-09-29,502,A,115,A,169,A,427,A
USGS,01589035,2016-09-30,253,A,21.1,A,27.3,A,21.5,A
USGS,01589035,2016-10-01,201,A,23.9,A,29.3,P,18.7,P
USGS,01589035,2016-10-02,148,A,15.3,P,16.9,P,7.22,P
USGS,01589035,2016-10-03,93.6,A,4.7,P,5.3,P,1.37,P
USGS,01589035,2016-10-04,78.8,A,2.2,A,3.6,P,0.77,P
USGS,01589035,2016-10-05,74.1,A,1.9,A,3,P,0.61,P
USGS,01589035,2016-10-06,69.8,A,1.8,A,2.8,P,0.53,P
USGS,01589035,2016-10-07,68.1,A,1.4,A,2.5,P,0.46,P
USGS,01589035,2016-10-08,68.6,A,1.2,A,2.5,P,0.46,P
USGS,01589035,2016-10-09,67,A,1.3,A,2.4,P,0.43,P
USGS,01589035,2016-10-10,62.1,A,1.1,A,1.5,P,0.26,P
USGS,01589035,2016-10-11,60.3,A,1.2,A,2,P,0.32,P
USGS,01589035,2016-10-12,61.1,A,0.8,A,1.5,P,0.25,P
USGS,01589035,2016-10-13,61.5,A,0.9,A,1.5,P,0.25,P
USGS,01589035,2016-10-14,61.8,A,0.9,A,1.5,P,0.25,P
USGS,01589035,2016-10-15,60.9,A,0.9,A,1.5,P,0.24,P
USGS,01589035,2016-10-16,59.2,A,0.5,A,1,P,0.15,P
USGS,01589035,2016-10-17,60.8,A,0.4,A,0.9,P,0.15,P
USGS,01589035,2016-10-18,60.7,A,0.3,A,1.3,P,0.22,P
USGS,01589035,2016-10-20,57.9,A,0.2,A,1.1,P,0.17,P
USGS,01589035,2016-10-21,63.2,A,0.4,A,1,P,0.18,P
USGS,01589035,2016-10-22,73.6,A,0.7,A,1.5,P,0.3,P
USGS,01589035,2016-10-23,60.6,A,0.5,A,1.3,P,0.21,P
USGS,01589035,2016-10-24,58.2,A,0.3,A,0.8,P,0.13,P
USGS,01589035,2016-10-25,57.9,A,0.3,A,0.8,P,0.12,P
USGS,01589035,2016-10-26,57.4,A,0.3,A,0.9,P,0.14,P
USGS,01589035,2016-10-27,58.6,A,0.3,A,0.9,P,0.14,P
USGS,01589035,2016-10-30,59.7,A,0.2,A,0.8,P,0.13,P
USGS,01589035,2016-10-31,59.4,A,0.3,A,0.8,P,0.13,P
USGS,01589035,2016-11-02,58.9,A,0.3,A,1,P,0.16,P
USGS,01589035,2016-11-03,59.6,A,0.3,A,1,P,0.16,P
USGS,01589035,2016-11-04,60.8,A,0.3,A,1,P,0.16,P
USGS,01589035,2016-11-07,58.6,A,0.4,A,1,P,0.16,P
USGS,01589035,2016-11-11,64.7,A,0.5,A,1,P,0.17,P
USGS,01589035,2016-11-12,60.8,A,0.5,A,1,P,0.16,P
USGS,01589035,2016-11-15,60.3,A,0.7,A,1,P,0.16,P
USGS,01589035,2016-11-16,60.8,A,0.5,A,1,P,0.16,P
USGS,01589035,2016-11-17,59.9,A,0.5,A,1,P,0.16,P
USGS,01589035,2016-11-18,59.6,A,0.5,A,1,P,0.16,P
USGS,01589035,2016-11-19,59.8,A,0.5,A,1.2,P,0.19,P
USGS,01589035,2016-11-20,62.5,A,0.7,A,1.8,P,0.3,P
USGS,01589035,2016-11-21,56.9,A,0.8,A,1.2,P,0.18,P
USGS,01589035,2016-11-22,57.3,A,0.7,A,1,P,0.15,P
USGS,01589035,2016-11-23,58.6,A,0.6,A,1,P,0.16,P
USGS,01589035,2016-11-24,58.9,A,0.6,A,1,P,0.16,P
USGS,01589035,2016-11-25,60.1,A,0.5,A,1,P,0.16,P
USGS,01589035,2016-11-26,60.7,A,0.5,A,1,P,0.16,P
USGS,01589035,2016-11-27,60.3,A,0.5,A,1,P,0.16,P
USGS,01589035,2016-11-28,60.6,A,0.5,A,1,P,0.16,P
USGS,01589035,2016-11-29,83.1,A,1.5,A,2.8,P,0.8,P
USGS,01589035,2016-11-30,164,A,7.3,A,13.2,P,6.9,P
USGS,01589035,2016-12-03,94.9,A,7,A,7.2,P,1.88,P
USGS,01589035,2016-12-04,82.5,A,2.9,A,4.1,P,0.92,P
USGS,01589035,2016-12-05,97.2,A,1.8,A,3.5,P,0.92,P
USGS,01589035,2016-12-06,146,A,6.9,A,12.5,P,9.75,P
USGS,01589035,2016-12-07,260,A,12.6,A,25,P,18.7,P
USGS,01589035,2016-12-08,132,A,5.5,A,8.4,P,3.07,P
USGS,01589035,2016-12-09,102,A,4.5,A,6,P,1.64,P
USGS,01589035,2016-12-10,87.9,A,2.9,A,4.4,P,1.05,P
USGS,01589035,2016-12-11,81.5,A,2.2,A,3.2,P,0.71,P
USGS,01589035,2016-12-12,90.9,A,2.1,A,3.7,P,0.9,P
USGS,01589035,2016-12-13,89.4,A,2,A,3.6,P,0.87,P
USGS,01589035,2016-12-14,79.3,A,2.2,A,3,P,0.64,P
USGS,01589035,2016-12-15,74.7,A,2.2,A,3.3,P,0.67,P
USGS,01589035,2016-12-16,68.2,A e,2.4,A,3.5,P e,0.64,P e
USGS,01589035,2016-12-17,96.2,A,2.9,A,4.8,P,1.31,P
USGS,01589035,2016-12-18,141,A,4.2,A,7.9,P,3.08,P
USGS,01589035,2016-12-19,142,A,3.9,A,7.8,P,3.06,P
USGS,01589035,2016-12-20,101,A,3.2,A,5,P,1.37,P
USGS,01589035,2016-12-21,90.4,A,3.2,A,4.9,P,1.2,P
USGS,01589035,2016-12-22,85.7,A,2.6,A,4.1,P,0.94,P
USGS,01589035,2016-12-23,80.9,A,2.2,A,3.6,P,0.79,P
USGS,01589035,2016-12-24,119,A,3.7,A,6.4,P,2.28,P
USGS,01589035,2016-12-25,119,A,3.1,A,5.8,P,1.88,P
USGS,01589035,2016-12-26,94.7,A,2.5,A,4.3,P,1.09,P
USGS,01589035,2016-12-27,89.1,A,2.3,A,4,P,0.96,P
USGS,01589035,2016-12-28,84.8,A,2.1,A,4,P,0.92,P
USGS,01589035,2016-12-29,92.4,A,2.2,A,4,P,1,P
USGS,01589035,2016-12-30,92.6,A,2.3,A,4,P,1,P
USGS,01589035,2016-12-31,81.3,A,2.2,A,3.8,P,0.84,P
USGS,01589035,2017-01-01,77.5,A,1.9,A,3,P,0.63,P
USGS,01589035,2017-01-02,97.8,A,2.1,A,3.9,P,1.06,P
USGS,01589035,2017-01-03,305,A,25.7,A,47,P,65.1,P
USGS,01589035,2017-01-04,321,A,21.8,A,40,P,39,P
USGS,01589035,2017-01-05,161,A,19.4,A,18.5,P,8.16,P
USGS,01589035,2017-01-06,131,A,7.2,A,9.9,P,3.52,P
USGS,01589035,2017-01-07,114,A e,3.4,A,6.6,P e,2.05,P e
USGS,01589035,2017-01-08,102,A e,2.7,A,6.2,P e,1.69,P e
USGS,01589035,2017-01-09,96.6,A e,2.8,A,5.8,P e,1.52,P e
USGS,01589035,2017-01-10,96.6,A e,2.7,A,5.7,P e,1.49,P e
USGS,01589035,2017-01-11,106,A e,3,A,5.4,P e,1.54,P e
USGS,01589035,2017-01-12,128,A e,3.1,A,5,P e,1.73,P e
USGS,01589035,2017-01-13,111,A e,2.5,A,5,P e,1.51,P e
USGS,01589035,2017-01-14,102,A,2.6,A,4.8,P,1.32,P
USGS,01589035,2017-01-15,126,A,3,A,5.9,P,2.04,P
USGS,01589035,2017-01-16,107,A,2.5,A,4.2,P,1.21,P
USGS,01589035,2017-01-17,103,A,2.1,A,4.1,P,1.15,P
USGS,01589035,2017-01-18,113,A,2.2,A,4.6,P,1.39,P
USGS,01589035,2017-01-19,104,A,2.1,A,4.4,P,1.23,P
USGS,01589035,2017-01-20,98.1,A,1.9,A,4,P,1.06,P
USGS,01589035,2017-01-21,98.4,A,1.9,A,4,P,1.06,P
USGS,01589035,2017-01-22,97.2,A,1.9,A,4,P,1.05,P
USGS,01589035,2017-01-23,227,A,23.1,A,35,P,41.3,P
USGS,01589035,2017-01-24,303,A,32.5,A,46.4,P,41.4,P
USGS,01589035,2017-01-25,165,A,26.7,A,17.6,P,7.88,P
USGS,01589035,2017-01-26,134,A,10.4,A,11.9,P,4.33,P
USGS,01589035,2017-01-27,118,A,3.6,A,6.3,P,2.02,P
USGS,01589035,2017-01-28,108,A,2.6,A,5.2,P,1.51,P
USGS,01589035,2017-01-29,103,A,2.3,A,4.7,P,1.31,P
USGS,01589035,2017-01-30,99.8,A,2,A,4.4,P,1.19,P
USGS,01589035,2017-01-31,95.8,A,2.1,A,4.1,P,1.06,P
USGS,01589035,2017-02-01,93.8,A,2,A,3.9,P,0.98,P
USGS,01589035,2017-02-02,91.1,A,1.9,A,3.7,P,0.9,P
USGS,01589035,2017-02-03,86.6,A,1.9,A,3.5,P,0.81,P
USGS,01589035,2017-02-04,83.1,A,2,A,3.3,P,0.73,P
USGS,01589035,2017-02-05,82.1,A,1.8,A,3.1,P,0.68,P
USGS,01589035,2017-02-06,83.2,A,2,A,3.4,P,0.77,P
USGS,01589035,2017-02-07,83,A,2.1,A,3.8,P,0.86,P
USGS,01589035,2017-02-09,103,A,2.5,A,4.7,P,1.32,P
USGS,01589035,2017-02-10,93.3,A,2.5,A,4.1,P,1.02,P
USGS,01589035,2017-02-11,82.5,A,2.2,A,4,P,0.89,P
USGS,01589035,2017-02-12,94.9,A,2.3,A,4.3,P,1.13,P
USGS,01589035,2017-02-13,99.8,A,2.5,A,4.8,P,1.3,P
USGS,01589035,2017-02-14,84.7,A,2.3,A,4,P,0.92,P
USGS,01589035,2017-02-15,83.8,A,2.2,A,4,P,0.9,P
USGS,01589035,2017-02-16,81,A,2,A,3.6,P,0.8,P
USGS,01589035,2017-02-17,77.9,A,2.1,A,3.2,P,0.68,P
USGS,01589035,2017-02-18,77.6,A,2.3,A,3,P,0.63,P
USGS,01589035,2017-02-19,78,A,2,A,3,P,0.63,P
USGS,01589035,2017-02-20,78.3,A,1.9,A,3,P,0.63,P
USGS,01589035,2017-02-22,75.3,A,2,A,3,P,0.61,P
USGS,01589035,2017-02-23,75.5,A,1.9,A,3,P,0.61,P
USGS,01589035,2017-02-24,75.5,A,1.7,A,3,P,0.61,P
USGS,01589035,2017-02-25,75.8,A,1.7,A,3,P,0.61,P
USGS,01589035,2017-02-26,79.1,A,1.9,A,3,P,0.64,P
USGS,01589035,2017-02-27,77.1,A,2,A,3,P,0.62,P
USGS,01589035,2017-02-28,74.6,A,1.7,A,3.1,P,0.62,P
USGS,01589035,2017-03-01,94.1,A,1.9,A,3.9,P,1,P
USGS,01589035,2017-03-02,92.2,A,1.8,A,3.9,P,0.96,P
USGS,01589035,2017-03-03,80.3,A,1.8,A,3.2,P,0.69,P
USGS,01589035,2017-03-04,74.6,A,1.9,A,3,P,0.6,P
USGS,01589035,2017-03-05,72.5,A,1.9,A,3,P,0.59,P
USGS,01589035,2017-03-07,75.4,A,1.8,A,3,P,0.61,P
USGS,01589035,2017-03-08,80.4,A,1.7,A,3,P,0.65,P
USGS,01589035,2017-03-09,76.6,A,1.7,A,3,P,0.62,P
USGS,01589035,2017-03-10,82.3,A,1.8,A,3.3,P,0.75,P
USGS,01589035,2017-03-11,82.7,A,2,A,3.3,P,0.73,P
USGS,01589035,2017-03-12,74,A,1.9,A,3,P,0.6,P
USGS,01589035,2017-03-13,71.1,A,1.9,A,3,P,0.58,P
USGS,01589035,2017-03-14,118,A,2.7,A,5.2,P,1.77,P
USGS,01589035,2017-03-15,110,A e,2.9,A,5.7,P e,1.71,P e
USGS,01589035,2017-03-16,86.4,A e,2.2,A,4,P e,0.93,P e
USGS,01589035,2017-03-17,96.5,A,2.2,A,4.2,P,1.11,P
USGS,01589035,2017-03-18,169,A,4.7,A,10,P,5.9,P
USGS,01589035,2017-03-19,338,A,13,A,31.4,P,29,P
USGS,01589035,2017-03-20,226,A,6.7,A,15.9,P,9.94,P
USGS,01589035,2017-03-21,158,A,3.6,A,8.5,P,3.65,P
USGS,01589035,2017-03-22,132,A,2.4,A,6,P,2.13,P
USGS,01589035,2017-03-23,113,A,2,A,4.3,P,1.32,P
USGS,01589035,2017-03-24,107,A,1.8,A,4,P,1.15,P
USGS,01589035,2017-03-25,104,A,1.8,A,4,P,1.12,P
USGS,01589035,2017-03-26,99.5,A,1.6,A,4,P,1.07,P
USGS,01589035,2017-03-27,101,A,1.6,A,4,P,1.09,P
USGS,01589035,2017-03-28,115,A,5.8,A,7.7,P,2.56,P
USGS,01589035,2017-03-29,112,A,1.6,A,4.3,P,1.3,P
USGS,01589035,2017-03-30,97.7,A,1.6,A,3.5,P,0.94,P
USGS,01589035,2017-03-31,471,A,61.3,A,111,P,240,P
USGS,01589035,2017-04-01,396,A,88.4,A,101,P,131,P
USGS,01589035,2017-04-02,181,A,21.9,A,24.3,P,12.3,P
USGS,01589035,2017-04-03,147,A,4.8,A,9.8,P,3.88,P
USGS,01589035,2017-04-04,155,A,3.1,A,7.5,P,3.17,P
USGS,01589035,2017-04-05,130,A,2,A,4.9,P,1.71,P
USGS,01589035,2017-04-06,998,A,229,A,486,P,3120,P
USGS,01589035,2017-04-07,549,A,103,A,150,P,294,P
USGS,01589035,2017-04-08,249,A,19,A,29.8,P,20.6,P
USGS,01589035,2017-04-09,199,A,5.6,A,13.4,P,7.24,P
USGS,01589035,2017-04-10,175,A,3.4,A,9,P,4.24,P
USGS,01589035,2017-04-11,160,A,2.7,A,7.4,P,3.21,P
USGS,01589035,2017-04-12,149,A,2.1,A,6,P,2.42,P
USGS,01589035,2017-04-13,138,A,1.7,A,5.1,P,1.89,P
USGS,01589035,2017-04-14,130,A,1.7,A,4.9,P,1.71,P
USGS,01589035,2017-04-15,126,A,1.6,A,4.5,P,1.53,P
USGS,01589035,2017-04-16,124,A,1.4,A,3.6,P,1.23,P
USGS,01589035,2017-04-17,126,A,1.1,A,3.7,P,1.25,P
USGS,01589035,2017-04-18,130,A,1.8,P,5,P,1.75,P
USGS,01589035,2017-04-19,116,A,1.8,A,4.5,P,1.42,P
USGS,01589035,2017-04-20,115,A,1.7,A,4.4,P,1.36,P
USGS,01589035,2017-04-21,310,A,55.3,A,60.7,P,56.3,P
USGS,01589035,2017-04-22,181,A,29.8,A,28.5,P,14.1,P
USGS,01589035,2017-04-23,172,A,9.3,A,14.9,P,7,P
USGS,01589035,2017-04-24,146,A,4.2,A,8.3,P,3.28,P
USGS,01589035,2017-04-25,211,A,14,A,22.5,P,16.4,P
USGS,01589035,2017-04-26,248,A,14.7,A,26.2,P,18.3,P
USGS,01589035,2017-04-27,173,A,7.1,A,12.6,P,5.95,P
USGS,01589035,2017-04-28,150,A,3.9,A,8.2,P,3.34,P
USGS,01589035,2017-04-29,135,A,3.3,A,6.5,P,2.35,P
USGS,01589035,2017-04-30,127,A,3.5,A,6.6,P,2.27,P
USGS,01589035,2017-05-01,121,A,3.2,A,5.8,P,1.89,P
USGS,01589035,2017-05-02,116,A,2.8,A,5.5,P,1.73,P
USGS,01589035,2017-05-03,105,A,2.7,A,5.1,P,1.44,P
USGS,01589035,2017-05-04,100,A,2.9,A,5,P,1.34,P
USGS,01589035,2017-05-05,1050,A,340,A,422,P,1790,P
USGS,01589035,2017-05-08,180,A,10.6,A,16.7,P,8.18,P
USGS,01589035,2017-05-09,156,A,7.7,A,12.2,P,5.14,P
USGS,01589035,2017-05-10,141,A,6.6,A,10.3,P,3.95,P
USGS,01589035,2017-05-11,187,A,11.3,A,18,P,11,P
USGS,01589035,2017-05-12,238,A,16,A,26.1,P,17.3,P
USGS,01589035,2017-05-13,475,A,42.8,A,82.3,P,119,P
USGS,01589035,2017-05-14,369,A,25.5,A,48.4,P,49.5,P
USGS,01589035,2017-05-15,284,A,14.1,A,28,P,21.7,P
USGS,01589035,2017-05-16,220,A,9.6,A,18.5,P,11.1,P
USGS,01589035,2017-05-17,189,A,10.7,A,16.8,P,8.67,P
USGS,01589035,2017-05-18,155,A,5.8,A,10.5,P,4.42,P
USGS,01589035,2017-05-19,144,A,8.9,A,11.2,P,5.04,P
USGS,01589035,2017-05-20,199,A,30.8,A,30.6,P,21.5,P
USGS,01589035,2017-05-21,140,A,5.1,A,9,P,3.44,P
USGS,01589035,2017-05-22,161,A,5.9,A,8.5,P,3.74,P
USGS,01589035,2017-05-23,149,A,5.1,A,10.3,P,4.13,P
USGS,01589035,2017-05-24,162,A,5,A,12,P,5.25,P
USGS,01589035,2017-05-25,465,A,75.4,A,134,P,449,P
USGS,01589035,2017-05-26,695,A,280,A,323,P,819,P
USGS,01589035,2017-05-27,347,A,22.6,A,44.9,P,43.4,P
USGS,01589035,2017-05-28,272,A,12.1,A,24.7,P,18.3,P
USGS,01589035,2017-05-29,232,A,10.4,A,19.6,P,12.3,P
USGS,01589035,2017-05-30,198,A,8.1,A,15.7,P,8.46,P
USGS,01589035,2017-05-31,177,A,6.9,A,13.2,P,6.31,P
USGS,01589035,2017-06-01,154,A,5.4,A,10.2,P,4.28,P
USGS,01589035,2017-06-02,135,A,4.4,A,8.4,P,3.1,P
USGS,01589035,2017-06-03,122,A,3.9,A,7.2,P,2.39,P
USGS,01589035,2017-06-04,108,A,3.7,A,5.9,P,1.72,P
USGS,01589035,2017-06-05,106,A,2.3,A,4.8,P,1.38,P
USGS,01589035,2017-06-06,109,A,2.1,A,4.3,P,1.28,P
USGS,01589035,2017-06-07,103,A,2,A,4,P,1.12,P
USGS,01589035,2017-06-08,98.9,A,2,A,3.9,P,1.03,P
USGS,01589035,2017-06-09,94.9,A,1.7,A,3.4,P,0.88,P
USGS,01589035,2017-06-10,92.1,A,2.1,A,3.7,P,0.92,P
USGS,01589035,2017-06-11,87.9,A,2.3,A,3.9,P,0.92,P
USGS,01589035,2017-06-12,84.2,A,1.3,A,2.4,P,0.55,P
USGS,01589035,2017-06-13,81.7,A,1.2,A,2.6,P,0.58,P
USGS,01589035,2017-06-14,79,A,1.3,A,2.7,P,0.57,P
USGS,01589035,2017-06-15,76.6,A,0.8,A,2,P,0.41,P
USGS,01589035,2017-06-17,78.9,A,1,A,2.6,P,0.55,P
USGS,01589035,2017-06-18,79.5,A,2.1,A,3.4,P,0.73,P
USGS,01589035,2017-06-19,125,A,21.9,A,17.2,P,10,P
USGS,01589035,2017-06-20,219,A,30.3,A,35.6,P,25.7,P
USGS,01589035,2017-06-21,104,A,6.5,A,8.2,P,2.32,P
USGS,01589035,2017-06-22,89.4,A,3.6,A,5.3,P,1.27,P
USGS,01589035,2017-06-23,87.9,A,2.2,A,4.1,P,0.98,P
USGS,01589035,2017-06-24,107,A,3.7,A,5.6,P,1.66,P
USGS,01589035,2017-06-25,98.7,A,3.8,A,5.7,P,1.53,P
USGS,01589035,2017-06-26,77,A,2,A,3.2,P,0.68,P
USGS,01589035,2017-06-27,72.3,A,1.7,A,2.4,P,0.46,P
USGS,01589035,2017-06-28,68.9,A,1.7,A,2.5,P,0.46,P
USGS,01589035,2017-06-29,66.4,A,1.6,A,2.5,P,0.44,P
USGS,01589035,2017-06-30,65.7,A,1.4,A,2,P,0.35,P
USGS,01589035,2017-07-01,90.6,A,9.8,A,9,P,3.5,P
USGS,01589035,2017-07-02,88.7,A,10.1,A,8.4,P,2.09,P
USGS,01589035,2017-07-03,66.8,A,3.4,A,4,P,0.72,P
USGS,01589035,2017-07-04,61.6,A,4.3,A,3.7,P,0.62,P
USGS,01589035,2017-07-05,59.9,A,1.9,A,3,P,0.49,P
USGS,01589035,2017-07-06,158,A,18.2,A,22.3,P,14.8,P
USGS,01589035,2017-07-07,190,A,16.2,A,22.4,P,13.2,P
USGS,01589035,2017-07-08,93.2,A,4.7,A,5.9,P,1.5,P
USGS,01589035,2017-07-09,74.1,A,2.8,A,3.6,P,0.72,P
USGS,01589035,2017-07-10,67.3,A,2.4,A,3.3,P,0.59,P
USGS,01589035,2017-07-11,64.4,A,1.6,A,2.2,P,0.38,P
USGS,01589035,2017-07-12,63.1,A,1.6,A,2.3,P,0.38,P
USGS,01589035,2017-07-13,61,A,1.7,A,2.3,P,0.37,P
USGS,01589035,2017-07-14,59.4,A,1.2,A,2,P,0.32,P
USGS,01589035,2017-07-15,58.6,A,2.1,A,2.6,P,0.4,P
USGS,01589035,2017-07-16,56.6,A,2.8,A,2.7,P,0.41,P
USGS,01589035,2017-07-17,53.9,A,1.3,A,1.4,P,0.2,P
USGS,01589035,2017-07-18,83.9,A,5.3,A,6.5,P,2.98,P
USGS,01589035,2017-07-19,91,A,24.8,A,14,P,3.81,P
USGS,01589035,2017-07-20,61,A,3.7,A,3.7,P,0.61,P
USGS,01589035,2017-07-21,53.1,A,1.8,A,2.5,P,0.35,P
USGS,01589035,2017-07-22,51.5,A,1.9,A,2.1,P,0.29,P
USGS,01589035,2017-07-23,66,A,2.6,A,3.3,P,0.67,P
USGS,01589035,2017-07-24,90.4,A,11.3,A,8.8,P,2.55,P
USGS,01589035,2017-07-25,86.8,A,8.4,A,8,P,2.27,P
USGS,01589035,2017-07-26,67.6,A,1.8,A,2.6,P,0.49,P
USGS,01589035,2017-07-27,56,A,1.4,A,2,P,0.3,P
USGS,01589035,2017-07-28,258,A,121,A,111,P,374,P
USGS,01589035,2017-07-29,868,A,117,A,305,P,2250,P
USGS,01589035,2017-07-30,138,A,14.2,A,17,P,6.89,P
USGS,01589035,2017-07-31,87.1,A,5.6,A,6.1,P,1.45,P
USGS,01589035,2017-08-01,92.2,A,18.5,A,11.8,P,4.79,P
USGS,01589035,2017-08-02,75.2,A,3.1,A,4,P,0.84,P
USGS,01589035,2017-08-03,108,A,43.2,A,22.5,P,13,P
USGS,01589035,2017-08-04,87.3,A,6.9,A,6.7,P,1.59,P
USGS,01589035,2017-08-05,77,A,2.5,A,3.2,P,0.67,P
USGS,01589035,2017-08-06,86,A,2.4,A,3.9,P,0.92,P
USGS,01589035,2017-08-07,134,A,12.9,A,13.6,P,5.63,P
USGS,01589035,2017-08-08,95.8,A,2.7,A,4.7,P,1.25,P
USGS,01589035,2017-08-09,74.3,A,1.6,A,2.4,P,0.48,P
USGS,01589035,2017-08-10,65.2,A,1.5,A,2,P,0.35,P
USGS,01589035,2017-08-11,64.1,A,1.1,A,2.3,P,0.41,P
USGS,01589035,2017-08-12,144,A,20.8,A,19.8,P,15.4,P
USGS,01589035,2017-08-13,233,A,62.4,A,54.3,P,41.8,P
USGS,01589035,2017-08-14,90.6,A,6.4,A,6.9,P,1.73,P
USGS,01589035,2017-08-15,497,A,127,A,250,P,705,P
USGS,01589035,2017-08-16,249,A,54.8,A,54.3,P,45.2,P
USGS,01589035,2017-08-17,120,A,14.9,A,14.3,P,4.69,P
USGS,01589035,2017-08-18,369,A,146,A,309,P,1060,P
USGS,01589035,2017-08-19,144,A,114,A,49.3,P,26.5,P
USGS,01589035,2017-08-20,76.5,A,25.5,A,11.6,P,2.42,P
USGS,01589035,2017-08-21,68.6,A,5.9,A,5.1,P,0.97,P
USGS,01589035,2017-08-22,58.4,A,3.9,A,3.5,P,0.56,P
USGS,01589035,2017-08-23,62.1,A,2.8,A,2.9,P,0.48,P
USGS,01589035,2017-08-24,54.9,A,1.8,A,2.2,P,0.33,P
USGS,01589035,2017-08-25,52.3,A,1.3,A,1.6,P,0.23,P
USGS,01589035,2017-08-26,48.4,A,1.4,A,1.1,P,0.14,P
USGS,01589035,2017-08-27,45.5,A,1.3,A,1,P,0.12,P
USGS,01589035,2017-08-28,43.9,A,1,A,1,P,0.12,P
USGS,01589035,2017-08-29,72.4,A,2.5,A,3.9,P,1.05,P
USGS,01589035,2017-08-30,82.2,A,2.6,A,3.8,P,0.88,P
USGS,01589035,2017-08-31,56.4,A,1.4,A,2.2,P,0.33,P
USGS,01589035,2017-09-01,47.8,A,1,A,1.5,P,0.2,P
